id,note,url,bill_id
9880ca64-d318-4e1d-a146-ad9ecbbd289d,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=124&GAID=17&DocTypeID=HB&LegId=141956&SessionID=112,ocd-bill/7d1c63e4-eba1-4daf-bc65-bac253fa15ab
dba72e55-35b9-42ea-9f3e-4f1e8875dc7e,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=73&GAID=17&DocTypeID=HB&LegId=141905&SessionID=112,ocd-bill/c95ff19b-fe4e-4833-bc8e-059406e55f9f
1294fed3-cda3-4fdb-9e02-106fa086ed10,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=72&GAID=17&DocTypeID=HB&LegId=141904&SessionID=112,ocd-bill/8d514057-ce18-458e-88c5-cbd442b9abe5
c7f1c24b-accf-4db8-a18e-c22d3bbb3166,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=76&GAID=17&DocTypeID=HB&LegId=141908&SessionID=112,ocd-bill/52f7f555-4b2d-4b0d-9da5-17f6c785a371
1bf17be0-a323-4735-bb0e-5152cfa345dd,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=80&GAID=17&DocTypeID=HB&LegId=141912&SessionID=112,ocd-bill/0ab95baf-b42e-4968-b20d-3ba71ac236a4
b9dd7bcb-8c84-4eda-9d6b-071d038a6472,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=63&GAID=17&DocTypeID=HB&LegId=141895&SessionID=112,ocd-bill/a6bbec44-03a2-4b79-8f41-1cddb7f66148
98eefa7d-c68b-487a-a5cb-5715989a2db7,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=74&GAID=17&DocTypeID=HB&LegId=141906&SessionID=112,ocd-bill/ff7297dc-5066-4ce1-b1c2-08b3f3dc76b7
7b5302a1-e9be-4519-9e8e-fb8fffe02151,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=69&GAID=17&DocTypeID=HB&LegId=141901&SessionID=112,ocd-bill/94a251bd-c766-4884-8cc6-5d7b057b5f4b
920d4044-23a0-403f-8a35-9c57a4ba67c2,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=78&GAID=17&DocTypeID=HB&LegId=141910&SessionID=112,ocd-bill/01b52708-fe91-4516-b37b-a0b0c8157a4d
442328ce-5fb2-40b6-81a6-2b37da4db4ae,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=60&GAID=17&DocTypeID=HB&LegId=141891&SessionID=112,ocd-bill/b553dd0c-18ba-44a6-ae97-587c360080be
61cef467-71bd-4fd0-8109-1c7c3c62e7cd,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=64&GAID=17&DocTypeID=HB&LegId=141896&SessionID=112,ocd-bill/88377992-1907-4ef0-a8ea-0e7fbdbd58e1
ee8b786a-802c-4d2b-a0bc-f2d0441f7c15,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=155&GAID=17&DocTypeID=HB&LegId=141987&SessionID=112,ocd-bill/288f8435-d819-4cae-bb0b-ff5d096ff63d
07b59639-dcdc-411d-b5d3-a25f322f2b27,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=129&GAID=17&DocTypeID=HB&LegId=141961&SessionID=112,ocd-bill/4096f962-22de-4f85-bad6-ffef1f6dcbf1
cfa552c2-a8ad-4f5a-9369-8f65de97d3e9,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=119&GAID=17&DocTypeID=HB&LegId=141951&SessionID=112,ocd-bill/44da7f1e-22ae-4ea8-baa4-0d0f02119514
ea54aa50-291a-4a10-8078-a45243e8e835,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=120&GAID=17&DocTypeID=HB&LegId=141952&SessionID=112,ocd-bill/cc277d4a-7b20-4e5f-ba9e-d7405e4c8314
7ffeb685-b704-4b69-b0bf-69690d337897,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=116&GAID=17&DocTypeID=HB&LegId=141948&SessionID=112,ocd-bill/62ee3e70-0782-49d0-a0d7-191dbc4a60f6
f855a6d0-4b80-49d6-9b68-021193b5a145,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=113&GAID=17&DocTypeID=HB&LegId=141945&SessionID=112,ocd-bill/c3a0f3e0-58d8-4961-8acf-cca1ffda1d27
992f2cce-194e-475d-96ce-fee231ebab27,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=115&GAID=17&DocTypeID=HB&LegId=141947&SessionID=112,ocd-bill/715e3558-bf58-40d1-8c5b-6ba36ceed4c8
5d8b549d-1db3-4f95-8ff6-fd3238c5b5cb,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=130&GAID=17&DocTypeID=HB&LegId=141962&SessionID=112,ocd-bill/a041a576-cfbc-4fbd-8539-b678d28eb1a2
8ec6b2f9-4f24-4569-aed6-4712b8b0cbd6,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=131&GAID=17&DocTypeID=HB&LegId=141963&SessionID=112,ocd-bill/bbbb6936-b97f-4a61-8676-ccd17485ce44
61cb114e-d6e9-48c7-a433-8445e2198a62,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=127&GAID=17&DocTypeID=HB&LegId=141959&SessionID=112,ocd-bill/9d66930a-65da-46f0-898d-c71bf3acd2ea
7866aa14-812b-41f8-b6d3-6f3fc66c28f5,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=117&GAID=17&DocTypeID=HB&LegId=141949&SessionID=112,ocd-bill/549f7a68-3f17-4bec-bb31-822219b3ddf6
9f34f786-720d-48f7-af72-206096894a98,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=128&GAID=17&DocTypeID=HB&LegId=141960&SessionID=112,ocd-bill/cae5737f-1c6e-4965-a06f-4d7ce7c89ec9
5f0e7aed-e592-4727-a3db-b9bd7b4b7255,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=121&GAID=17&DocTypeID=HB&LegId=141953&SessionID=112,ocd-bill/83d72276-06e8-42f5-80c6-b764896b7794
35420699-0560-4627-82bf-5a4be22c29a7,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=126&GAID=17&DocTypeID=HB&LegId=141958&SessionID=112,ocd-bill/cd745015-b988-41cf-8704-9028cc7eb6a1
3bf7e8f2-703a-4060-a79e-6c3581c88468,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=112&GAID=17&DocTypeID=HB&LegId=141944&SessionID=112,ocd-bill/811f53b8-d665-45e3-ad20-7029a9759cd6
10b37ede-ac3a-4db7-bc48-48e9fda8f78a,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=114&GAID=17&DocTypeID=HB&LegId=141946&SessionID=112,ocd-bill/461a9b9f-95bf-4594-b046-90d2c2015610
e7a0f56a-d0dd-4a6c-9f3d-3dda98cb8fdf,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=118&GAID=17&DocTypeID=HB&LegId=141950&SessionID=112,ocd-bill/b1947363-8fae-46de-b136-ec2420c301d4
002e2321-6a9c-4541-aca5-aadc29ba4e6b,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=92&GAID=17&DocTypeID=HB&LegId=141924&SessionID=112,ocd-bill/9ad5e2ab-08a1-43f3-83e0-edfcb188bd1f
2d188ad3-6202-4f6d-b288-2a837a04fd28,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=91&GAID=17&DocTypeID=HB&LegId=141923&SessionID=112,ocd-bill/e9c0b905-1141-4126-bc64-82f4a9e5060d
d9eed225-62d9-4851-9cdc-15e3ac0a0d77,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=88&GAID=17&DocTypeID=HB&LegId=141920&SessionID=112,ocd-bill/86a55885-fabe-4b43-83b9-29c512fce1a2
42c63691-5091-4c2f-9214-63febf69b9cc,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=99&GAID=17&DocTypeID=HB&LegId=141931&SessionID=112,ocd-bill/a4acb5e1-2aa8-4ff2-b78d-47f0457332e5
3674c360-864c-476d-997f-5ecd26186737,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=98&GAID=17&DocTypeID=HB&LegId=141930&SessionID=112,ocd-bill/ce38c121-bc37-49ec-ac8f-6c2a5f2f5069
244c8b5d-789f-4c67-95ab-071c8a88c759,,https://beta.ilga.gov/Legislation/BillStatus?DocNum=110&GAID=17&DocTypeID=HB&LegId=141942&SessionID=112,ocd-bill/95c1eae4-56f7-4dea-aa1d-2f192b5b031d
