id,bill_id,note,date,classification,extras
e6d60753-4a83-4dc9-876b-9769499bb16d,ocd-bill/fbd68e69-abc7-44e7-bb46-d5e79621a47c,Introduced,,,{}
7f3f8b35-7fe1-431b-85a3-a689ffc71e34,ocd-bill/3fdcc79e-035c-40f1-96fd-11bfc7842406,Introduced,,,{}
21e0718b-4d13-47d3-829c-d9f2dc7f3376,ocd-bill/3760110c-0fd1-492f-8167-a3e62ef3d1c1,Introduced,,,{}
3f23e20e-c4b6-4964-8190-9d040619c971,ocd-bill/21b78751-a62e-4422-892a-cadc8421f08b,Introduced,,,{}
b68d4c71-8fe8-4970-81fd-9f4edff2e03e,ocd-bill/d3d0abab-ea41-4805-a5bb-d93bc93ba469,Introduced,,,{}
7f08c06f-24c8-443a-9489-3507724ce922,ocd-bill/6429d210-e81c-4c78-9820-69033293e7fb,Introduced,,,{}
0aa117c6-b8bd-4306-98e5-aa54d4f01451,ocd-bill/eaa0b9d5-66a5-465c-9ef4-e11f6ba7900b,Introduced,,,{}
c7656aca-beac-4592-9726-2ea3dd8b379f,ocd-bill/cfbf3b0d-c31e-42f2-971d-9fe5edd08143,Introduced,,,{}
164dce83-07ff-4e97-8ecf-0f6512152729,ocd-bill/b8121b8f-9e70-4e15-a376-21b08559253d,Introduced,,,{}
388f8731-c71a-48eb-bfae-2b751b30e8db,ocd-bill/b8121b8f-9e70-4e15-a376-21b08559253d,Engrossed,,,{}
02ff6eea-234f-40e3-8fbe-8d29f5e6e6a0,ocd-bill/fff46e55-9697-476d-82f6-1305d99b7211,Introduced,,,{}
d22267b2-0bb3-41ba-bf62-6a61fd5a6883,ocd-bill/03c1d1ad-52a9-4018-a9cd-620877179b4f,Introduced,,,{}
70962987-3ae2-46a9-b91e-71cae5e2d44c,ocd-bill/8ab133ec-1ecc-4098-a10b-3bee1a6c0504,Introduced,,,{}
21364425-492a-4d8c-976a-a41a2e2b5628,ocd-bill/e72a45a0-5948-4b52-8ea1-41e3f2429d81,Introduced,,,{}
b9b36ccb-d810-4db1-98de-88434cbeffb5,ocd-bill/e72a45a0-5948-4b52-8ea1-41e3f2429d81,Engrossed,,,{}
8e3c9234-b47b-4ac3-8336-b4698b1615a1,ocd-bill/3ff4a473-27bd-44a7-a932-0cc62f0a9743,Introduced,,,{}
ce0bc7d5-cc7e-4ddb-83a2-01d597b18a85,ocd-bill/98851fc0-aaf3-4792-86b3-42f76462b39d,Introduced,,,{}
52a867f2-332c-4a89-9c97-465efd5a4474,ocd-bill/a17c300d-a15c-4cd4-b7b2-f65d72b47413,Introduced,,,{}
259393a3-6816-4c3b-a123-6b7a2c7f760c,ocd-bill/388cdc54-4881-44be-a199-c2788d97d8c6,Introduced,,,{}
730462fc-3512-4ad1-bac7-7916b93c5e27,ocd-bill/ba3118aa-1353-46ab-9719-6e17a96ce5f1,Introduced,,,{}
d9163041-2f0c-4ba6-96a7-533d201a2976,ocd-bill/875c7003-27f6-4729-8cbf-2b808e8cbcaa,Introduced,,,{}
cbc149c7-3b18-498e-84b9-0609a0232686,ocd-bill/59c9f0cc-4990-459d-87f1-87f7e2e04c5a,Introduced,,,{}
0a02ec6b-4578-443c-897a-bf5057c6fae2,ocd-bill/9b710ec4-b319-4fc9-be44-9a2d5a7afd0e,Introduced,,,{}
34444ba7-ad7e-4598-a51c-132afd13a08b,ocd-bill/9b710ec4-b319-4fc9-be44-9a2d5a7afd0e,Engrossed,,,{}
1b33b200-c8f9-4b4e-9a8d-d9aad6b60e9d,ocd-bill/01b8b124-9a53-4eee-aea1-b11dc491c01d,Introduced,,,{}
58a4aa69-6515-4619-b70b-e374c9ab31e7,ocd-bill/ea1facf1-0c89-4d32-b8e2-0202c50c656b,Introduced,,,{}
2ac53f8f-05bb-4949-ac5d-4e0fd30a332a,ocd-bill/f25e4883-f524-4c57-8f9f-802476efa357,Introduced,,,{}
5a95e5b0-7c0d-4cf5-8047-b8627831114a,ocd-bill/13788f29-980a-454f-9b43-3a572ff64b52,Introduced,,,{}
943b5d25-e7fd-4fd5-a2ae-4379254cb182,ocd-bill/6e32600c-5bed-4ef7-9220-2a27d1d0ebf1,Introduced,,,{}
9f936999-ec0f-4f95-bad9-b24a8fbd21f5,ocd-bill/87444993-29ae-409f-9451-5d042a9479a4,Introduced,,,{}
8e8c631b-bb0f-4656-8827-8f9ad6f9c9e8,ocd-bill/590346d3-eb0b-4c33-81bc-a1094d2c3361,Introduced,,,{}
a4261600-24c4-4419-bb95-8c85e4ff5bf3,ocd-bill/09fa247e-fa26-44f2-97a7-e623d7fa4e04,Introduced,,,{}
05ecf260-71e6-4e26-b405-0479943a9a01,ocd-bill/186857aa-d33a-4321-84ad-19260ce53d78,Introduced,,,{}
a62774b3-f528-4ca1-add9-f78efefcc406,ocd-bill/47444eed-a0ae-4085-9e94-10a551c26fc3,Introduced,,,{}
d19df24f-6f35-4638-ace4-e67225fdf54c,ocd-bill/2b18ecde-d9f8-4496-8081-b7eb9453c6d5,Introduced,,,{}
053a0f61-b03d-4a43-96e5-65e14e4fa420,ocd-bill/f02822b0-6050-4c95-b0d8-09bddab689d3,Introduced,,,{}
b30ce2cc-0911-4774-9853-d5dafd5300ef,ocd-bill/29ada821-da6b-4904-b752-734fea054a6d,Introduced,,,{}
6de5364b-5076-421e-921f-84d2c7137086,ocd-bill/5c002bd6-7d88-4ad5-a3ab-7b95d6cc1651,Introduced,,,{}
64e061c4-e514-4778-ac66-0df2c45a9dbc,ocd-bill/31cb9006-1fcd-4f84-8701-37df155c718b,Introduced,,,{}
88096bfd-ce9c-4488-b9de-f756ae6c68a4,ocd-bill/0055cc76-67c9-42ed-a79b-6636af67b113,Introduced,,,{}
1aa078a2-84e3-4443-aeeb-4bbc697198d0,ocd-bill/417261d4-89c6-4c11-bf05-416201bd74fe,Introduced,,,{}
17d6a88b-492e-4080-839f-b768501ddef4,ocd-bill/1212ae47-7a92-480a-b3a7-fb48f07bce51,Introduced,,,{}
03d633fe-08d4-4723-b01e-1e0d179d0f2f,ocd-bill/6f7c959d-e631-48ab-a4bd-d63b1192a282,Introduced,,,{}
33713bce-d95f-4f0c-bf95-927875ba5478,ocd-bill/ec3a1d9f-5d95-4688-9483-3ad3d77ef7a1,Introduced,,,{}
e6f3a877-a941-444a-ac50-f038bbcd2318,ocd-bill/43ddc8c6-c837-407d-989c-61c035b9a6ee,Introduced,,,{}
d1e156e7-d3f8-4ed8-8f7a-6c83224f75c6,ocd-bill/f5697c92-62ee-437f-953d-de6f5bf45418,Introduced,,,{}
e6a01990-9684-4110-a2e9-f41c8fa7d720,ocd-bill/dd33844c-917b-4ded-92da-dfd4a3839174,Introduced,,,{}
5253ace1-493e-40b0-a694-cc7c2d3858cc,ocd-bill/4ca6f6d5-f5a3-4520-81b8-6907b5216765,Introduced,,,{}
ab4d1ff4-907f-4fac-b33a-9e04b3fb1ee5,ocd-bill/05df0ffa-a926-4d9d-aafb-b5efc74e94d8,Introduced,,,{}
9061f434-59d1-406d-8bdb-5b0a41c4015c,ocd-bill/518451a3-f03c-45d0-8c17-17be18555b67,Introduced,,,{}
ea7fc4f0-6ea4-44e7-bb5b-54c1c53539d5,ocd-bill/9ec7aa37-7148-4157-ab39-b81a078a1dd4,Introduced,,,{}
c503c8e1-898e-4854-abb3-a518f80194f3,ocd-bill/55ed3bd1-d995-47e1-b35f-0b4853e9330c,Introduced,,,{}
9199534d-b3ff-487b-bf96-7e2adbe87fbb,ocd-bill/196206d3-e5b3-4161-9872-9edd664bd3c5,Introduced,,,{}
07b37949-2df5-4331-8f13-ff12cc8e186b,ocd-bill/ecf4096f-ceb0-45f0-b845-114bddcf276f,Introduced,,,{}
dac72e2e-f7bb-4ecc-917e-77f0910e7397,ocd-bill/4060cf69-8496-4c1e-bd23-00e0b5c8588a,Introduced,,,{}
21337c5a-f48e-426c-91de-f9817393f2a0,ocd-bill/2d0b454f-0488-43c8-a30c-7e662b584106,Introduced,,,{}
c54b95d1-e955-4d4d-bf1b-88b427cfcc00,ocd-bill/63505ba5-c861-4b86-b86d-d290ae1defef,Introduced,,,{}
d39ade3b-02fb-4470-9a55-b9cf43fc85cd,ocd-bill/6bbc1194-edaf-4fea-8bc0-85996aeae963,Introduced,,,{}
05672d03-991d-416a-a5dd-4fa0b3652f54,ocd-bill/bffc7b58-f719-41bf-8f0c-3d9c184709fe,Introduced,,,{}
3ea17171-cd90-4f5c-837f-9cb272702aa8,ocd-bill/c2c8a7b5-52c2-4078-a04c-62a0964e0265,Introduced,,,{}
d53fe909-4aca-4035-978e-8d7d3953750c,ocd-bill/2fac6ada-3f31-44d3-9c56-935c43c6ff65,Introduced,,,{}
eb1b7fed-968b-46a8-b067-8f45daff8e84,ocd-bill/18adafa3-9a02-433e-ace4-746c685ff3d3,Introduced,,,{}
d6dfc94d-8622-45e4-a002-88afc63a9eb8,ocd-bill/7487a363-dcc7-4943-a451-52e34f68f109,Introduced,,,{}
4abea2a6-75a4-44be-84ab-9c52f34ccd4a,ocd-bill/4ce192b5-30ef-473c-9312-27c0cb0e2930,Introduced,,,{}
252fa2f6-f4e6-491d-ac60-596395114466,ocd-bill/2866354e-5476-4cc4-aee4-010ba02c1a91,Introduced,,,{}
d7a97a86-48b8-41ef-9926-8ec4ea96bbfc,ocd-bill/2866354e-5476-4cc4-aee4-010ba02c1a91,Engrossed,,,{}
87761708-e654-487b-9d98-9106750d604b,ocd-bill/c72d5a09-9317-4cd7-bbb9-1d8052fc0a75,Introduced,,,{}
6c95b16e-18d9-4de2-963d-c55d4d8e5f41,ocd-bill/05412259-2242-40d1-a24d-662ecd0319a0,Introduced,,,{}
05cab826-474c-4312-93ec-daba0997392c,ocd-bill/25ceafb2-1279-4e54-a572-a8c0db3e1caa,Introduced,,,{}
2973dc65-a932-4990-b03c-949d443f803d,ocd-bill/25ceafb2-1279-4e54-a572-a8c0db3e1caa,Engrossed,,,{}
6b69c0f9-42fa-4dfb-ac5d-f6c92eb5339f,ocd-bill/beed6a35-86ba-466c-abd0-2834a7090733,Introduced,,,{}
415ddf68-8087-41d4-bf3a-d6c0e9541d23,ocd-bill/80934977-0eb0-4ba0-bff3-2dd15a519efe,Introduced,,,{}
386dd33e-8b9b-44aa-8c92-bdf33db577d8,ocd-bill/f408f219-3b2a-47f6-9054-7f70f0a35ba9,Introduced,,,{}
9d4bfb0a-0808-4999-a2bd-312f74a718c4,ocd-bill/d79dc2ca-8275-4881-90b6-f2653a8ea77d,Introduced,,,{}
8bb3abc0-d63c-4a2f-af1e-0eec109c6148,ocd-bill/cd4bd05c-0854-489b-b904-7b69f37a3af9,Introduced,,,{}
ac6ab520-5613-421f-9bbb-ce7cbf415deb,ocd-bill/94110343-8e8f-4b36-a983-ace6b8016c57,Introduced,,,{}
7ce40109-12cb-4448-9ab6-38c47449c76f,ocd-bill/1b6f64d2-9fdd-4c74-9e9c-6f0d1fc600b2,Introduced,,,{}
2ef648d9-2693-49d4-9317-a0204a314916,ocd-bill/268ce06c-c306-40df-badf-c29dbbbbfdf8,Introduced,,,{}
d951a0fa-4f30-4e74-be02-b45bad0e1009,ocd-bill/5265db3f-c686-4222-8fd1-2f03986f6c87,Introduced,,,{}
d557023c-666f-4917-bb43-db6864563ec1,ocd-bill/d341c11c-f787-4daf-bd87-c99c6501783b,Introduced,,,{}
f4b45b60-c376-4833-bf74-5b319623a1ee,ocd-bill/903d09cc-a046-4f1f-a323-7b78fae5ef94,Introduced,,,{}
3fc1c572-a3df-4a52-bbc3-e74854fc028d,ocd-bill/5bb9760d-99cb-48d7-b112-03943a7aa139,Introduced,,,{}
1a520445-09ce-4295-ba31-65104c3dedeb,ocd-bill/154a0281-3033-4bfd-a1ae-33b4188a63d8,Introduced,,,{}
edc4284a-137d-4dd0-b074-57d273e1fbfc,ocd-bill/d07c8c5d-7c42-45b6-9661-a3f2363b6dd2,Introduced,,,{}
b41a3051-8b98-49bc-b1ee-bbeced4a16b7,ocd-bill/d07c8c5d-7c42-45b6-9661-a3f2363b6dd2,Engrossed,,,{}
2c20da36-08a9-4ca1-86e6-cb3a077bba98,ocd-bill/881d80e6-3746-49d1-a0cb-877dcec94ad9,Introduced,,,{}
d8daaefa-38aa-4cd9-b8ef-ec3e4cc5146e,ocd-bill/5b46c0f6-a77c-43a3-851e-2842727f8891,Introduced,,,{}
0536afaa-19d1-4f2f-8bd9-ecad24f75f36,ocd-bill/d0d1b1f3-e94a-4647-928a-95c1f85e2ccb,Introduced,,,{}
dee4ffb5-7d8d-4e67-9880-735349d3bd69,ocd-bill/0827b5d7-2d74-4fc4-a5b5-0c1d7c292482,Introduced,,,{}
