id,note,url,vote_event_id
4aa52240-b757-4a12-9763-d3f8cf359087,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0788_35727.pdf,ocd-vote/874f2e2a-f4b4-4d59-8dab-02284c6a360f
6ecef5b3-210f-4829-8788-f3d41fb8c910,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0835_35727.pdf,ocd-vote/dabd674c-cf6b-44d6-b5d8-c9a22af1e18d
2b827ee5-0582-4b86-b7e8-b7d86522b636,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0800SFA1_36483.pdf,ocd-vote/4fcf9ce8-d120-40a3-ae27-aabda31d2711
514202d4-6f05-4fc2-8151-311a13e61ffb,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0782_35727.pdf,ocd-vote/c01d6545-8421-416c-b426-21342bc4e717
c9ec7a8e-925b-4a95-aa32-eb1ae7a32c3b,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0785_35727.pdf,ocd-vote/e7557c70-a4e3-4e90-966b-02291d7b093f
4ed5b46f-d472-451e-8b09-a53ece371f0d,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0779_35727.pdf,ocd-vote/0d74c181-32a2-49b4-8dcd-d7d6bc0d2112
c167f9a1-5a24-4002-b4b4-ec59afbc41f3,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0851_05112023_003000T.pdf,ocd-vote/f67bd937-dc50-403b-b35f-3655dda97fa2
f2ecf5fa-b381-46fb-9203-d31ed66d2e62,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0850_35727.pdf,ocd-vote/b993498f-602b-498d-a044-5382d0bc8ee5
8c9744e8-afee-4051-b446-488da89ab2aa,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0849_35727.pdf,ocd-vote/b0a0836c-d684-48e1-b973-f893d9e890d4
d7cea882-7f0e-48ad-9baa-49c2dc8919c9,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0849SFA1_36518.pdf,ocd-vote/cdf9e0a8-3d45-4c4f-8d4d-4451424a507d
8f38e9a6-8ed0-47ba-be07-fd3f13e282e2,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0849_05112023_004000T.pdf,ocd-vote/02abc2c6-ef05-4f8a-b38e-2385148c9915
7a8517da-8d1d-4c7b-a76d-592350750cee,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0850ham001_05242023_010000C.pdf,ocd-vote/112f9c69-3d82-4944-9538-507ec844048d
3ed0cc6a-530c-4507-9736-f86ed250e234,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0853SFA2_38209.pdf,ocd-vote/45a89b61-d5ff-4549-b58a-bc7c6194366e
1fbdf6bb-4235-4343-8b66-a1098cd87b0e,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/committeevotes/10300SB0839_40704.pdf,ocd-vote/f68d6795-be9e-4a8c-a392-7e2f85b7803a
c5122f25-ea58-43f5-8474-0743a9386e99,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0836_35727.pdf,ocd-vote/8eec8627-6193-4ab8-9b12-4323e3f52cce
51d347c1-4290-48a9-addd-b45a00fd0788,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0851_35727.pdf,ocd-vote/1acf31a1-e8d6-42e4-92ab-602cd5b5c2bd
35f8470f-7c84-44c0-9994-e90517c4f146,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0846_35727.pdf,ocd-vote/ba5ff034-5d1d-42d5-810e-6273c6ef3555
3f1bb4f6-25b4-496c-a135-bc8157712a58,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0854SFA2_38223.pdf,ocd-vote/76e8ed9b-fc18-4d7e-a342-0c49ce326511
e7681500-4d9e-488b-8c5b-0c8e9ff94ab9,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0836_05112023_037000T.pdf,ocd-vote/a188bb14-cee4-45ca-b83a-9d576016dfad
d0610bc6-32d7-406b-a48c-4dec204f7204,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0853_35727.pdf,ocd-vote/bd059338-35bd-4d6e-b648-0347ab3f0446
e04fed99-84c1-47ae-a95c-ffe2851fcfc9,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/committeevotes/10300SB0851_37929.pdf,ocd-vote/62cb1f10-5190-493b-9d7d-652302f2bd0d
d73d0133-2d98-41f1-b1ff-f9a54785d7a6,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0838_35727.pdf,ocd-vote/678fb4e5-27b3-4bdb-b933-d7982c718982
d97272a8-18f5-436d-b2ba-065de785026f,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0841_35727.pdf,ocd-vote/f20be2d5-a622-48d3-ad0a-845833d951c6
f76d4dc3-42fd-4827-9fcf-0295d85aab69,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0848_35727.pdf,ocd-vote/33232336-efd6-4722-a607-04d1b50925aa
