created_at,updated_at,extras,id,name,parent_id,jurisdiction_id,classification,sources,links,other_names
2023-02-15 00:38:17.863526+00:00,2024-10-08 20:04:06.043447+00:00,{},ocd-organization/a7c9ba68-da5d-4498-aa34-9b84f978e64e,Approp- Health & Human Services,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2881&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2881&GA=103', 'note': 'homepage'}]","[{'name': 'House Appropriations: Health and Human Services', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations: Health and Human Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Appropriations: Health and Human Services', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:15.053277+00:00,2024-10-08 20:04:06.065763+00:00,{},ocd-organization/4d50951e-b8a7-4e0c-ad52-587eaccdf570,Rules,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2896&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2896&GA=103', 'note': ''}]","[{'name': 'House Committee on Rules', 'end_date': '', 'start_date': ''}, {'name': 'House Rules', 'end_date': '', 'start_date': ''}, {'name': 'House Rules Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:18.705145+00:00,2024-10-08 20:04:06.089299+00:00,{},ocd-organization/043654c5-a2e0-474d-9847-f2a4601a0ee8,Higher Education,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2890&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2890&GA=103', 'note': 'homepage'}]","[{'name': 'House Committee on Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'House Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'House Higher Education Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:13.678440+00:00,2024-10-08 20:04:06.121945+00:00,{},ocd-organization/9211a7ce-af59-46a2-8e63-051a308f3421,Judiciary - Civil,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2892&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2892&GA=103', 'note': 'homepage'}]","[{'name': 'House Committee on Judiciary: Civil', 'end_date': '', 'start_date': ''}, {'name': 'House Judiciary: Civil', 'end_date': '', 'start_date': ''}, {'name': 'House Judiciary: Civil Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:30:04.203694+00:00,2024-10-08 20:04:06.145810+00:00,{},ocd-organization/e461419c-6224-4478-9f13-b068eedf54a5,Appropriations-General Services,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,[],"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2880&GA=103', 'note': 'homepage'}]","[{'name': 'House Appropriations-General Services', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations-General Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Appropriations-General Services', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:57.571765+00:00,2024-10-08 20:04:06.175584+00:00,{},ocd-organization/82b471a5-bb3c-4d94-92e5-761ad186248a,"Transportation: Regulation, Roads and Bridges",ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,[],"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2925&GA=103', 'note': 'homepage'}]","[{'name': 'House Committee on Transportation: Regulation, Roads and Bridges', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation: Regulation, Roads and Bridges', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation: Regulation, Roads and Bridges Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:23.709387+00:00,2024-10-08 20:04:06.199536+00:00,{},ocd-organization/d0ebd442-9a5c-4048-9ead-10b4199e6267,Gaming,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2968&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2968&GA=103', 'note': ''}]","[{'name': 'House Committee on Gaming', 'end_date': '', 'start_date': ''}, {'name': 'House Gaming', 'end_date': '', 'start_date': ''}, {'name': 'House Gaming Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:21.463032+00:00,2024-10-08 20:04:06.247564+00:00,{},ocd-organization/e7e86632-3f89-41b8-9176-298493d42542,Labor & Commerce,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2893&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2893&GA=103', 'note': ''}]","[{'name': 'House Committee on Labor and Commerce', 'end_date': '', 'start_date': ''}, {'name': 'House Labor and Commerce', 'end_date': '', 'start_date': ''}, {'name': 'House Labor and Commerce Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:18.982657+00:00,2024-10-08 20:04:06.297257+00:00,{},ocd-organization/5864dcc8-262d-41ca-bd8a-9451f2864d26,Consumer Protection,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2884&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2884&GA=103', 'note': 'homepage'}]","[{'name': 'House Committee on Consumer Protection', 'end_date': '', 'start_date': ''}, {'name': 'House Consumer Protection', 'end_date': '', 'start_date': ''}, {'name': 'House Consumer Protection Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:12.537928+00:00,2024-10-08 20:04:06.346116+00:00,{},ocd-organization/7cb6114a-cc47-4839-9a43-d5101ffe4ce5,Human Services,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2891&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2891&GA=103', 'note': ''}]","[{'name': 'House Committee on Human Services', 'end_date': '', 'start_date': ''}, {'name': 'House Human Services', 'end_date': '', 'start_date': ''}, {'name': 'House Human Services Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:19.266595+00:00,2024-10-08 20:04:06.369382+00:00,{},ocd-organization/a09d9634-1f7f-42a9-bb1f-9a1033972787,Public Utilities,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2895&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2895&GA=103', 'note': 'homepage'}]","[{'name': 'House Committee on Public Utilities', 'end_date': '', 'start_date': ''}, {'name': 'House Public Utilities', 'end_date': '', 'start_date': ''}, {'name': 'House Public Utilities Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:13.394334+00:00,2024-10-08 20:04:06.400219+00:00,{},ocd-organization/d2d1a712-c613-45c7-b037-d86a31dd2166,Cities & Villages,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2922&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2922&GA=103', 'note': ''}]","[{'name': 'House Cities and Villages', 'end_date': '', 'start_date': ''}, {'name': 'House Cities and Villages Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Cities and Villages', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:14.778775+00:00,2024-10-08 20:04:06.457089+00:00,{},ocd-organization/c57df3c6-52c7-4e4d-ae5d-e0ad2bcddea9,Judiciary - Criminal,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2931&GA=103', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2931&GA=103', 'note': ''}]","[{'name': 'House Committee on Judiciary: Criminal', 'end_date': '', 'start_date': ''}, {'name': 'House Judiciary: Criminal', 'end_date': '', 'start_date': ''}, {'name': 'House Judiciary: Criminal Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:56.179861+00:00,2024-10-08 20:04:06.521737+00:00,{},ocd-organization/c0ac6cbb-385b-4103-992f-e213fee13fd9,Special Committee on the Chicago Elected Representative School Board,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,[],"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3040', 'note': 'homepage'}]","[{'name': 'Senate Committee on Special Committee on the Chicago Elected Representative School Board', 'end_date': '', 'start_date': ''}, {'name': 'Senate Special Committee on the Chicago Elected Representative School Board', 'end_date': '', 'start_date': ''}, {'name': 'Senate Special Committee on the Chicago Elected Representative School Board Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:09.974379+00:00,2024-10-08 20:04:06.550764+00:00,{},ocd-organization/0e5c4f7f-0f3b-43bf-8b52-a672545a30ca,Human Rights,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2946', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2946', 'note': 'homepage'}]","[{'name': 'Senate Committee on Human Rights', 'end_date': '', 'start_date': ''}, {'name': 'Senate Human Rights', 'end_date': '', 'start_date': ''}, {'name': 'Senate Human Rights Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:54.983606+00:00,2024-10-08 20:04:06.712929+00:00,{},ocd-organization/1c8c6963-4041-404c-8510-4863910489e1,Appropriations-Health and Human Services,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,[],"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2966', 'note': 'homepage'}]","[{'name': 'Senate Appropriations-Health and Human Services', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations-Health and Human Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations-Health and Human Services', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:11.930667+00:00,2024-10-08 20:04:06.762241+00:00,{},ocd-organization/9f563e13-71fb-4663-b854-e23d4557ea57,Higher Education,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2913', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2913', 'note': 'homepage'}]","[{'name': 'Senate Committee on Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'Senate Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'Senate Higher Education Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:10.532406+00:00,2024-10-08 20:04:06.789504+00:00,{},ocd-organization/96c39c15-dd2d-4b3e-98be-2e591726c950,Appropriations,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2942', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2942', 'note': 'homepage'}]","[{'name': 'Senate Appropriations', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:11.354999+00:00,2024-10-08 20:04:06.812510+00:00,{},ocd-organization/716ddc1b-4917-4d41-85df-a0fd5d4220dc,Energy and Public Utilities,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2919', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2919', 'note': 'homepage'}]","[{'name': 'Senate Committee on Energy and Public Utilities', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Public Utilities', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Public Utilities Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:11.643258+00:00,2024-10-08 20:04:06.835364+00:00,{},ocd-organization/3bcfcc8e-7bfe-4f1c-a056-64f981084c2b,Veterans Affairs,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2932', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2932', 'note': 'homepage'}]","[{'name': 'Senate Committee on Veterans Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Veterans Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Veterans Affairs Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:05.532946+00:00,2024-10-08 20:04:06.857328+00:00,{},ocd-organization/e3f6a452-462f-461f-a067-9e6eb4116f72,Behavioral and Mental Health,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2941', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2941', 'note': 'homepage'}]","[{'name': 'Senate Behavioral and Mental Health', 'end_date': '', 'start_date': ''}, {'name': 'Senate Behavioral and Mental Health Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Behavioral and Mental Health', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:07.463061+00:00,2024-10-08 20:04:06.903251+00:00,{},ocd-organization/df75c71a-5784-4e17-a208-23cbd0bb5caf,Judiciary,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2921', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2921', 'note': 'homepage'}]","[{'name': 'Senate Committee on Judiciary', 'end_date': '', 'start_date': ''}, {'name': 'Senate Judiciary', 'end_date': '', 'start_date': ''}, {'name': 'Senate Judiciary Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:10.808176+00:00,2024-10-08 20:04:06.925471+00:00,{},ocd-organization/8515d62e-47f6-4af2-9a95-98c00d81f3f7,State Government,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2904', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2904', 'note': 'homepage'}]","[{'name': 'Senate Committee on State Government', 'end_date': '', 'start_date': ''}, {'name': 'Senate State Government', 'end_date': '', 'start_date': ''}, {'name': 'Senate State Government Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:05.258728+00:00,2024-10-08 20:04:06.947831+00:00,{},ocd-organization/21cb8c0b-cf4b-4fab-8637-21627a25811b,Local Government,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2906', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2906', 'note': 'homepage'}]","[{'name': 'Senate Committee on Local Government', 'end_date': '', 'start_date': ''}, {'name': 'Senate Local Government', 'end_date': '', 'start_date': ''}, {'name': 'Senate Local Government Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:04.974480+00:00,2024-10-08 20:04:06.996099+00:00,{},ocd-organization/f71fe8bf-b40c-4e4b-88e3-4d1894a8ce9b,Approp Ed,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2959', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2959', 'note': 'homepage'}]","[{'name': 'Senate Appropriations-Education', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations-Education Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations-Education', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:56.416597+00:00,2024-10-08 20:04:07.020203+00:00,{},ocd-organization/657d5e59-2a4e-4675-b9d9-0406d0cd8746,Appropriations-Public Safety and Infrastructure,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,[],"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2967', 'note': 'homepage'}]","[{'name': 'Senate Appropriations-Public Safety and Infrastructure', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations-Public Safety and Infrastructure Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations-Public Safety and Infrastructure', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:07.737305+00:00,2024-10-08 20:04:07.044109+00:00,{},ocd-organization/a70c04e0-f599-46b2-969a-049d9adfa9a5,Public Health,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2962', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2962', 'note': 'homepage'}]","[{'name': 'Senate Committee on Public Health', 'end_date': '', 'start_date': ''}, {'name': 'Senate Public Health', 'end_date': '', 'start_date': ''}, {'name': 'Senate Public Health Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:04.698462+00:00,2024-10-08 20:04:07.096442+00:00,{},ocd-organization/eebe2944-9538-40c4-b489-5798547f39ea,Labor,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2914', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2914', 'note': 'homepage'}]","[{'name': 'Senate Committee on Labor', 'end_date': '', 'start_date': ''}, {'name': 'Senate Labor', 'end_date': '', 'start_date': ''}, {'name': 'Senate Labor Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:51.616205+00:00,2024-10-08 20:04:07.118516+00:00,{},ocd-organization/e68ffcff-ea75-44f6-afe1-4522be2ed14a,Criminal Law and Public Safety Special,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,[],"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3007', 'note': 'homepage'}]","[{'name': 'Senate Committee on Criminal Law and Public Safety Special', 'end_date': '', 'start_date': ''}, {'name': 'Senate Criminal Law and Public Safety Special', 'end_date': '', 'start_date': ''}, {'name': 'Senate Criminal Law and Public Safety Special Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:05.806843+00:00,2024-10-08 20:04:07.142230+00:00,{},ocd-organization/a8ee72ac-a8a6-4085-b583-d2030f3187de,Financial Institutions,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2903', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2903', 'note': 'homepage'}]","[{'name': 'Senate Committee on Financial Institutions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Financial Institutions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Financial Institutions Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:08.285911+00:00,2024-10-08 20:04:07.167080+00:00,{},ocd-organization/3ba9bf65-03ec-4cdb-abe3-9d54518bb75b,Health and Human Services,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2961', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2961', 'note': 'homepage'}]","[{'name': 'Senate Committee on Health and Human Services', 'end_date': '', 'start_date': ''}, {'name': 'Senate Health and Human Services', 'end_date': '', 'start_date': ''}, {'name': 'Senate Health and Human Services Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:09.424183+00:00,2024-10-08 20:04:07.190714+00:00,{},ocd-organization/c0e0f5aa-b190-47ed-a37c-2bcb4609f840,Executive Appointments,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2901', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2901', 'note': 'homepage'}]","[{'name': 'Senate Committee on Executive Appointments', 'end_date': '', 'start_date': ''}, {'name': 'Senate Executive Appointments', 'end_date': '', 'start_date': ''}, {'name': 'Senate Executive Appointments Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:04.420172+00:00,2024-10-08 20:04:07.213991+00:00,{},ocd-organization/c31abd6e-c6ae-4be8-b723-7ec9fa58c259,Revenue,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2908', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2908', 'note': 'homepage'}]","[{'name': 'Senate Committee on Revenue', 'end_date': '', 'start_date': ''}, {'name': 'Senate Revenue', 'end_date': '', 'start_date': ''}, {'name': 'Senate Revenue Committee', 'end_date': '', 'start_date': ''}]"
