id,note,url,bill_id
64476617-34e5-405e-b3b0-ac3bfd3a03b7,,https://ilga.gov/Legislation/BillStatus?DocNum=1040107&GAID=18&DocTypeID=AM&LegId=163338&SessionID=114,ocd-bill/975d13c3-5efa-481d-afdf-42656af1d63b
7e62c9d3-0ae0-45c1-91b0-76094baaa473,,https://ilga.gov/Legislation/BillStatus?DocNum=1040066&GAID=18&DocTypeID=AM&LegId=162799&SessionID=114,ocd-bill/e2b62501-717a-47af-afaa-5d9fff21cf7e
b7eeb759-bedc-4467-afeb-adc4a3078f00,,https://ilga.gov/Legislation/BillStatus?DocNum=4194&GAID=18&DocTypeID=HB&LegId=164539&SessionID=114,ocd-bill/a03b769d-8fb5-44a2-ba08-7f68cd7e299b
204bed14-3621-49d2-ba3f-d353b92a9c7c,,https://ilga.gov/Legislation/BillStatus?DocNum=2737&GAID=18&DocTypeID=SB&LegId=164540&SessionID=114,ocd-bill/c0682ff3-22c3-4a84-837f-a32700d61ef1
c4e24c18-0f84-4aca-bfe5-760d038bda67,,https://ilga.gov/Legislation/BillStatus?DocNum=1040018&GAID=18&DocTypeID=AM&LegId=159383&SessionID=114,ocd-bill/f6ac7136-8cbf-4537-b58c-8d15bbf8ddeb
e66ce439-ccc3-4000-a39a-3fc8dfc5f431,,https://ilga.gov/Legislation/BillStatus?DocNum=1040109&GAID=18&DocTypeID=AM&LegId=163340&SessionID=114,ocd-bill/6fa1dc58-c58b-403a-9716-5983c11b2d23
5d33e69f-8561-4883-b2d4-817be8efd672,,https://ilga.gov/Legislation/BillStatus?DocNum=4191&GAID=18&DocTypeID=HB&LegId=164530&SessionID=114,ocd-bill/8dcf946e-de19-4e0c-8f0e-c2aacaa21bbc
4f587d42-97ba-4a23-a986-f74bf9aff46b,,https://ilga.gov/Legislation/BillStatus?DocNum=1040068&GAID=18&DocTypeID=AM&LegId=163058&SessionID=114,ocd-bill/6f49af0e-a406-4247-9de7-29d1f92cbeb5
d41722dd-db40-41f4-902c-766c85cb13ae,,https://ilga.gov/Legislation/BillStatus?DocNum=542&GAID=18&DocTypeID=HR&LegId=164524&SessionID=114,ocd-bill/eaff9408-8324-4ff4-8d6e-436f962918ae
8a41a577-6cbf-49e6-a1db-222a57e9a086,,https://ilga.gov/Legislation/BillStatus?DocNum=506&GAID=18&DocTypeID=SR&LegId=164549&SessionID=114,ocd-bill/c91e57f9-54ed-44f0-a77c-291f04fb2027
a2584efd-22e4-4d79-96cd-3b97500d07ad,,https://ilga.gov/Legislation/BillStatus?DocNum=499&GAID=18&DocTypeID=SR&LegId=164529&SessionID=114,ocd-bill/f12fd5cc-e66d-4a68-acfe-5c7360a8b88b
f1da55ef-2a63-4efd-aec0-b16a6b01074a,,https://ilga.gov/Legislation/BillStatus?DocNum=1040070&GAID=18&DocTypeID=AM&LegId=163060&SessionID=114,ocd-bill/bbb8a0d5-98a4-4694-b31f-01442a5504f1
53de65f1-bdc2-4a06-94fc-af926887f8f3,,https://ilga.gov/Legislation/BillStatus?DocNum=464&GAID=18&DocTypeID=SR&LegId=164414&SessionID=114,ocd-bill/b1f60fe8-53fd-4250-89ee-91a4af7e725f
833628bf-e1d5-4737-aab4-892b5be94aad,,https://ilga.gov/Legislation/BillStatus?DocNum=531&GAID=18&DocTypeID=HR&LegId=164491&SessionID=114,ocd-bill/e2cb2696-6362-4780-bf6a-b2817844549b
08f792b9-9eca-46ec-a526-29b835d09e66,,https://ilga.gov/Legislation/BillStatus?DocNum=540&GAID=18&DocTypeID=HR&LegId=164520&SessionID=114,ocd-bill/98798289-7d35-43ed-a8e9-5063a5d1cbf1
960367b0-cd9a-4dec-8395-e644e99b075a,,https://ilga.gov/Legislation/BillStatus?DocNum=1040014&GAID=18&DocTypeID=AM&LegId=159379&SessionID=114,ocd-bill/6e317598-63c5-4607-85c4-597b121f9cef
6c196499-b61d-4b97-84af-34a66ab05073,,https://ilga.gov/Legislation/BillStatus?DocNum=539&GAID=18&DocTypeID=HR&LegId=164516&SessionID=114,ocd-bill/bf2a6494-8d00-42cd-8754-ca728e686a09
d46eb97a-0b81-4e53-9147-fd6ea5ff1e67,,https://ilga.gov/Legislation/BillStatus?DocNum=1030595&GAID=18&DocTypeID=AM&LegId=158128&SessionID=114,ocd-bill/08af7423-9783-4d41-9077-975c69c28af0
7c898018-f305-4876-8c15-d97ec682b8c0,,https://ilga.gov/Legislation/BillStatus?DocNum=1040022&GAID=18&DocTypeID=AM&LegId=159387&SessionID=114,ocd-bill/80bd38c6-70e7-47c1-89c8-4826ad622d1e
03c44694-afe1-42e8-a5bc-7a94a25b3e77,,https://ilga.gov/Legislation/BillStatus?DocNum=1082&GAID=18&DocTypeID=HB&LegId=156785&SessionID=114,ocd-bill/f5b25c86-9744-4ca6-b6cb-4f385ec336d0
