id,note,url,vote_event_id
48f9d785-d79c-473f-a432-9c89eb193f58,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB0642_10302025_017000T.pdf,ocd-vote/15ad3ff3-5617-4be0-9c9e-b1ba81689107
aad1e6c6-930b-4a1a-965f-edf9763c9c7a,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB1872_04102025_040000T.pdf,ocd-vote/a2fb3656-706d-4327-a916-b7d81b0c85c0
169f2dad-4c7f-415c-9d40-149d15f6793b,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB0742_04102025_059000T.pdf,ocd-vote/c75016c0-7cb8-4bb1-ba92-821bec6c6b18
983721d9-0494-4bd5-9de1-3f4665832408,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB2755sam001_05312025_064000C.pdf,ocd-vote/d8b073a7-7731-430b-8cf4-daa87e29cae8
2a67caa8-c98f-41ee-adc5-8c6f1cb6cbc5,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030411_02262025_011006M.pdf,ocd-vote/0790cfbb-c669-467c-88ef-24026ed5ef80
ca1a0300-960d-4966-ae60-a96c868b8a80,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400HB2675_05222025_054050.pdf,ocd-vote/3d411bbf-1f94-4d83-809f-17df815a1b8d
f3d52f2c-17c1-4a5e-8794-c82ad7542e01,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB3446_04102025_005000T.pdf,ocd-vote/963e7fe4-f36d-4ee6-8299-6e10548a0d2e
f37264f4-001b-45ee-a215-981d28b1f45b,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030550_05302025_031000.pdf,ocd-vote/cc892505-3b19-401f-ae7b-dfe5cc59c4b9
34f03ffc-aad7-42a6-8a34-0730d0393b4d,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400SB1594_04092025_001026.pdf,ocd-vote/698734b5-cc3e-4172-875e-b41d1546419e
47d4bb62-a007-4251-827e-f993ef03d0ce,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB1085sam001_10302025_012000C.pdf,ocd-vote/b1fbd3f5-c297-47bb-a8fb-17828841c557
d0e39184-9dc8-4ca5-83da-1ec7694a9ac4,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB1999_05302025_040000T.pdf,ocd-vote/ff5ab100-63ba-4af9-9409-75d6e37b2175
96d0f82d-83a4-4e7f-9768-e1b8317904f2,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030528_05302025_035025.pdf,ocd-vote/fcb85aea-86b0-4905-aaf9-99b269d5c99b
72f89cd4-701f-4024-b7d7-b52ed7713052,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030494_05302025_035064.pdf,ocd-vote/972bd0a7-6cfc-4d73-af81-dc22f6b82562
370040fd-5400-4c5b-a34d-d5a50ce5bff2,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400SB1675_04092025_001030.pdf,ocd-vote/e7a01703-477b-47ea-9cf0-97b824240df0
00af4a8f-09b2-4fe1-a721-9eed83dd261f,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1040074_10302025_018016M.pdf,ocd-vote/99add86e-f48a-40ce-82b3-755ae6836fc7
5d08ea1e-2a62-4ded-b187-6982ca4a3406,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB1866sam002_06012025_067001C.pdf,ocd-vote/2b7d8981-a234-452d-ad63-6e2cc5d5e417
8dfcd07e-29e3-4fe0-ba7e-b7906d71f971,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB2386_04082025_022000T.pdf,ocd-vote/17f5848b-84a4-43e4-a153-fece42de141c
50bbe42f-08db-4284-969f-26f1cce37bc2,,https://beta.ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB2655_42740.pdf,ocd-vote/5f6f608a-813e-4ab7-96a3-96348e389849
1abbb53a-4ece-4cff-8fc5-5d131646cf86,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030552_05302025_033000.pdf,ocd-vote/1eb584db-518b-4a99-aa8d-d2ed7254d88e
1ece6f08-8623-45f5-81fa-6e1d5f6f589d,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400SB2075ham001_05312025_040000C.pdf,ocd-vote/1b3a0c89-4cb3-4a3c-8416-4b121b33034b
d53f6172-ca6f-49d6-9a4b-57f890ec1b32,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB1083_04102025_091000T.pdf,ocd-vote/c020ef37-d5c8-4eb2-9c17-786729344b77
404f135e-da54-4d66-8d6b-be6d0fb9d5f1,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB1331_04092025_034000T.pdf,ocd-vote/12adfe7f-1ddd-4190-9205-cc8e9b30c318
ee4d5e53-4eb0-40ef-b009-3db1782848b2,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1040057_10302025_019002M.pdf,ocd-vote/86c9adc5-1308-4e65-a7a4-4f5620b34609
30be7b35-da37-487f-8361-a3cdbc648506,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB2394_04082025_075000T.pdf,ocd-vote/6320ebee-dce8-4838-b8e8-db31b95a968c
e28851b6-96ce-4ed3-bd44-da26458e5377,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030472_03062025_006005M.pdf,ocd-vote/10d06ed9-6155-4e08-b63b-7e570124103b
320813b8-f8d5-43e6-bf85-fce1bdbf6697,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB0213_05212025_006000T.pdf,ocd-vote/66b05980-a442-4ea2-aa19-7057403b07a6
26bd7e74-16fa-442a-9e8d-16a0571a919d,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030575_05302025_035048.pdf,ocd-vote/6318db16-e4d7-4128-85af-a343e4976945
35da8c3c-9908-4177-ab31-8b4eea51c530,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030537_05302025_035059.pdf,ocd-vote/b2fdac62-abf5-465b-8fda-89bc87174326
1ef80449-0d5c-4788-91f2-ad0e39f99cdf,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB1922_05282025_011000T.pdf,ocd-vote/1eea4879-a4f7-40c4-93c8-9c6b35621bec
4edb4e9d-9bbe-404e-be2e-593ae4c72152,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB2726_04102025_113000T.pdf,ocd-vote/9d35d58a-f17c-49b8-88f7-938a23fba2b4
2d85c99b-9e85-4c94-86cb-3dae48358412,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400HB1648_05222025_054022.pdf,ocd-vote/dc36617a-2757-4c76-83b7-11736b70d9d6
098dafdb-0607-4de6-bafd-2055aaee596c,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400HB0024_05222025_054000.pdf,ocd-vote/94ee5e8d-8cf5-4ea1-ab7e-e1e81c38b01b
e577272b-8ad3-415d-b22c-90e847a49fd7,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB0025_10292025_003000T.pdf,ocd-vote/003ee0d8-70b3-4ab0-8c26-8b236e2b696d
194c0fd4-afd3-4aef-a682-0fcc712b0697,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB0872_04112025_031000T.pdf,ocd-vote/64a6e4a2-aa5b-411c-a5df-91343a473b46
